station_id,station_latitude,station_longitude,dataRegion,Division,Province,Section,GeoUnit,basin_label_vec,bouguer,vs30,vs30_code_id,basin_label,regional_label_v3,vs_F0_100,vs_F0_126,vs_F0_158,vs_F0_200,vs_F0_251,vs_F0_316,vs_F0_398,vs_F0_501,vs_F0_631,vs_F0_794,vs_F1_000,vs_F1_259,vs_F1_585,vs_F1_995,vs_F10_000,vs_F12_589,vs_F15_849,vs_F19_953,vs_F2_512,vs_F3_162,vs_F3_981,vs_F5_012,vs_F6_310,vs_F7_943,rg_F0_100,rg_F0_126,rg_F0_158,rg_F0_200,rg_F0_251,rg_F0_316,rg_F0_398,rg_F0_501,rg_F0_631,rg_F0_794,rg_F1_000,rg_F1_259,rg_F1_585,rg_F1_995,rg_F10_000,rg_F12_589,rg_F15_849,rg_F19_953,rg_F2_512,rg_F3_162,rg_F3_981,rg_F5_012,rg_F6_310,rg_F7_943,physio_name,LargeGroup,region_name,region_level,region_id
61,34.312,-118.481,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,1,-88.2301025,370.52,0,1,101,-9999.0,-9999.0,-9999.0,-9999.0,1.112323379,1.595647357,1.434275339,1.458572374,1.500391119,1.254009646,0.764848454,1.460957484,0.888761279,0.802299171,-0.148437637,-0.24137115,-0.61236276,-0.868710852,0.890686675,0.551181978,0.411686734,0.330806882,0.225529202,0.458196643,-9999.0,-9999.0,-9999.0,-9999.0,1.13165302,1.55852849,1.466082423,1.497869944,1.638512472,1.434847629,1.03010659,1.529616837,0.990832866,1.061494517,0.312768518,0.27888442,-0.61048527,-1.239655431,1.167469247,0.778641856,0.61323373,0.477865042,0.434562497,0.767485733,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
62,34.28196,-118.47925,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,plTs,1,-88.6643982,332.82,0,2,100,0.444207702,0.908160574,1.219744572,1.319177221,1.232941586,1.412951263,1.494854491,1.547937471,1.291646844,1.414246364,1.361742614,1.328274709,1.322681456,1.450413143,1.13880117,0.977112619,0.915859026,0.551695034,1.364480192,1.332986463,1.37061962,1.55225835,1.498830295,1.346921679,0.532690146,0.930341614,1.349646665,1.350338058,1.308895333,1.446771087,1.558901287,1.607654637,1.443699811,1.562433486,1.53421301,1.341863394,1.337251535,1.585058439,1.424555395,1.348802186,0.871837318,0.155900276,1.505242766,1.416153459,1.412830861,1.533725404,1.516298043,1.491953557,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - plTs,1,133
65,33.905,-116.419,conterminousUS,INTERMONTANE PLATEAUS,BASIN AND RANGE,SALTON TROUGH,Qa,1,-99.3884964,395.174,3,2,13,-9999.0,-9999.0,-9999.0,0.629439069,0.980218755,0.757636968,0.865122508,0.825915717,0.703486423,0.475325236,0.287885588,0.004000482,0.428741812,0.492293276,0.188387249,0.207657522,0.02719174,0.034533303,0.440887786,0.355206437,0.253049277,0.278738786,0.02905869,0.073503919,-9999.0,-9999.0,-9999.0,0.917776529,1.333230963,1.123105827,1.222843553,1.180874149,1.114652668,0.930478721,0.828714469,0.445868244,0.717063506,0.881308561,0.708195775,0.761215593,0.147828,-0.259488517,0.834346226,0.663297742,0.581417255,0.487617474,0.271657069,0.486006525,INTERMONTANE PLATEAUS-BASIN AND RANGE-SALTON TROUGH,"Quaternary units, undifferentiated",INTERMONTANE PLATEAUS-BASIN AND RANGE-SALTON TROUGH - Qa,1,19
66,33.5556,-116.674,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,TpCim,0,-86.8119965,384.938,3,1,105,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.96516245,0.885063407,1.288769133,1.677358764,1.326986068,1.292719235,0.905212782,0.626085534,0.571582742,0.6486642,1.26239426,1.108054201,1.237997243,1.412142341,1.364690243,1.24556397,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.932522019,0.871674301,1.244857582,1.319687378,1.033392186,1.171904354,1.240106971,1.03888468,0.62210417,0.445294388,1.126108397,0.931740741,1.065808633,1.146835229,1.290743038,1.411348688,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Igneous and metamorphic rocks of unspecified age,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - TpCim,1,127
68,33.26,-116.37,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,0,-70.7016983,334.226,3,1,101,-9999.0,1.169693398,0.949669475,1.370891676,1.261566606,1.387434443,1.164754537,0.802749247,1.184897086,1.423425851,1.140611833,1.287021456,1.593870824,1.336308012,0.561125931,0.417698492,0.316723057,-9999.0,0.759667403,0.716860409,0.913297038,0.646065217,0.357564911,0.794380198,-9999.0,1.025814738,0.91449984,1.176049759,1.139246519,1.226234045,1.116011061,0.795211827,1.221543207,1.49756422,1.2699792,1.24663836,1.559333261,1.427298141,0.829717283,0.782388864,0.278370904,-9999.0,0.887698374,0.811002373,0.958968478,0.623052426,0.416517504,0.937510594,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
71,34.2778,-117.335,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,MZgr,0,-111.0619965,813.5,0,0,106,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.038905371,-0.00435195,0.044891614,0.428197921,-0.27847742,0.008511834,-0.117852386,-0.167743466,-0.120115868,0.174118127,-0.535707362,-0.283386117,-0.151926601,-0.322435259,-0.316796237,-0.094322457,-0.185609721,0.022287837,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.003041758,0.049896113,0.162200521,0.50810437,-0.083218097,0.036343285,-0.107331372,-0.014157411,0.23852927,0.575893328,-0.463968844,-0.579912,0.016803171,-0.200470657,-0.214499033,-0.054276533,-0.103598772,0.240047771,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - MZgr,1,121
72,34.31,-117.3,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,0,-116.9850006,477.22,0,0,101,-9999.0,-0.24939282,-0.207851119,-0.041720428,-0.129251763,0.249405834,0.000584168,0.444838049,0.445846748,0.571710333,0.448132193,0.487011376,0.463400025,0.525868318,-0.225499669,-0.200859282,-0.376591795,-9999.0,0.819508614,0.602312787,0.246254291,-0.064002391,0.741818286,0.049301145,-9999.0,0.098613422,0.192942249,0.134308007,0.027087772,0.271871608,0.150657443,0.589605446,0.727557426,0.802069654,0.748020341,0.630989778,0.609032033,0.803722282,0.135101197,0.221334278,-0.394964425,-9999.0,1.09056351,0.803579839,0.461124906,0.045765089,0.845470104,0.298714526,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
73,34.059,-117.312,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,1,-92.2901001,301.95,0,1,101,-9999.0,0.436379732,0.381531053,0.02547298,0.036533576,0.466717767,0.567176596,0.125105665,0.494785436,0.220426129,0.635466678,0.940553912,0.864043787,0.722389863,0.143292149,-9999.0,-9999.0,-9999.0,1.053637902,0.903392191,0.838633274,0.702059937,0.998549672,0.691756519,-9999.0,0.41293508,0.558515622,0.19237122,0.055043779,0.370450121,0.539871213,0.155143956,0.588802016,0.342869883,0.791654428,0.910313106,0.847479866,0.849985644,0.493463884,-9999.0,-9999.0,-9999.0,1.161367746,1.005509395,0.889271509,0.709124655,1.058463848,0.883151041,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
76,34.65,-118.478,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,pC,0,-81.8928986,408.908,3,0,108,-9999.0,-9999.0,-9999.0,-9999.0,0.546888884,0.198227574,-0.225792584,0.25973263,0.861688227,0.592884715,0.530031026,0.411565883,0.861798499,0.449542807,0.040141058,0.36984584,0.4285839,0.463990478,0.432613593,0.558065656,0.509952776,0.644429318,0.209000742,0.692626252,-9999.0,-9999.0,-9999.0,-9999.0,0.366444251,-0.054876053,-0.563872968,0.053273351,0.67569468,0.505667924,0.542115689,0.326421585,0.781434144,0.387105278,0.37985555,0.781856352,0.502251906,0.194607606,0.35138262,0.510161192,0.406509815,0.538468827,0.228893144,0.885608106,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Undifferentiated Precambrian rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - pC,1,132
77,34.6496,-118.479,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,pC,0,-81.8928986,415.507,3,0,108,-9999.0,0.636413537,0.842928293,0.503373541,0.397614502,0.33369697,-0.226694417,0.367777988,0.06479279,0.298077484,0.04276312,0.214727988,0.259170395,0.015546561,-0.34913709,-0.31436613,0.066709092,-0.231717527,0.382178562,0.241441823,0.090519105,0.132822186,-0.126434694,0.23405967,-9999.0,0.426731975,0.735586851,0.281617517,0.254975568,0.140454112,-0.529048379,0.202803973,-0.038602317,0.247864649,0.08940908,0.140418407,0.187752292,-0.044216178,0.002528454,0.131138486,0.168295943,-0.53754124,0.29935038,0.214496963,0.027368676,0.040021268,-0.061573267,0.439967606,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Undifferentiated Precambrian rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - pC,1,132
78,34.608,-118.558,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,pC,0,-76.418602,670.84,0,0,108,-9999.0,-9999.0,-9999.0,0.611135078,0.60815705,-0.248661901,0.04788812,0.271471887,0.022312326,-0.020309206,-0.67530461,-0.477811214,-0.214643313,-0.192984436,-0.12139452,0.11091458,0.213439752,0.577725896,-0.292013236,0.055447586,-0.357780877,-0.013572132,0.166028097,-0.091065327,-9999.0,-9999.0,-9999.0,0.524229617,0.624853572,-0.227134621,-0.0300825,0.308111973,0.144962701,0.131594786,-0.421571479,-0.363342378,-0.124773492,-0.055813431,0.196113604,0.49187573,0.248989398,0.23320444,-0.181591926,0.147406159,-0.29354207,0.000627654,0.233429157,0.117923489,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Undifferentiated Precambrian rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - pC,1,132
79,34.572,-118.56,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,paTs,1,-77.9583969,602.1,0,1,107,-9999.0,-9999.0,-9999.0,-9999.0,0.3208124,0.154973396,-0.009920022,0.471792597,0.529487301,0.262670853,0.466681365,0.417809572,-0.197180216,0.260876713,0.118200937,0.377799512,0.208684551,-0.033703702,0.407414144,0.44404268,0.876702871,0.62851057,0.574444539,0.105134626,-9999.0,-9999.0,-9999.0,-9999.0,0.366355503,0.148990277,0.008598604,0.432704118,0.581923163,0.354882206,0.571949906,0.353437601,-0.258152669,0.30696642,0.413170545,0.747026843,0.197128947,-0.396210838,0.476366361,0.440365607,0.806603361,0.571822402,0.562811496,0.241494479,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Tertiary rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Tertiary rocks,2,126
81,34.5781,-118.114,conterminousUS,INTERMONTANE PLATEAUS,BASIN AND RANGE,SONORAN DESERT,Qa,1,-86.050499,452.86,0,1,18,-0.083010299,-0.108572916,-0.06694936,0.163349449,0.250023547,0.441013449,0.58219064,0.96728341,1.458687197,1.423199455,0.892412907,0.987911573,0.948312772,1.131785126,0.303865265,0.171718337,-0.428088525,-0.349402449,0.92129913,0.760575081,0.910151139,0.642383817,0.254445319,0.27372526,-0.059911086,-0.222333436,-0.003536812,0.113504983,0.267136986,0.437882526,0.612390757,1.009706602,1.596041733,1.545291807,1.078387981,1.019298506,1.003566685,1.27481725,0.642103388,0.580609298,-0.425320776,-0.70653373,1.074590769,0.870667887,0.979218332,0.658496041,0.313622375,0.490584641,INTERMONTANE PLATEAUS-BASIN AND RANGE-SONORAN DESERT,"Quaternary units, undifferentiated",INTERMONTANE PLATEAUS-BASIN AND RANGE-SONORAN DESERT - Qa,1,24
83,34.5083,-117.922,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qao,1,-97.1190033,529.1,0,1,103,-9999.0,-9999.0,-9999.0,-9999.0,0.469694357,0.534247856,0.360724547,0.22092394,0.788918241,0.793925971,0.464849364,0.499654774,0.540120996,0.901076455,0.592987058,0.675582184,0.610852137,0.210654994,0.831651696,0.504996259,0.791372395,0.516348139,0.999736515,0.815169668,-9999.0,-9999.0,-9999.0,-9999.0,0.532785238,0.59413285,0.523804896,0.411456581,1.0502256,1.067356249,0.810589701,0.687404589,0.725241155,1.16402504,0.947086056,1.061437703,0.551450498,-0.200322317,1.080772405,0.693835457,0.944972753,0.60415405,1.108408515,1.033846192,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qao,1,125
84,34.145,-119.206,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,1,-9999.0,306.278,5,1,101,0.710489425,1.319228793,1.375577565,1.742618832,1.689316479,1.534879856,1.892751217,1.485534709,1.722108775,1.334465318,1.585464871,1.62957479,0.957462458,1.140247224,-0.368920613,-0.61981296,-0.894260244,-0.794935822,0.879933944,0.851599046,0.503682169,0.381352928,0.30343506,0.159232373,0.700615327,1.133689804,1.304394428,1.538777173,1.526864915,1.401637726,1.816162829,1.472877384,1.797378228,1.443105649,1.740423118,1.631905036,1.00224857,1.29659846,0.00834087,-0.176895901,-0.855756353,-1.120942321,1.039232129,0.952519241,0.574237879,0.411269106,0.385413803,0.382875854,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
85,34.145,-119.206,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,1,-9999.0,306.278,5,1,101,-9999.0,-9999.0,0.806245067,1.101009599,1.159773395,1.326300839,1.176203958,1.562552243,1.327750971,1.522160461,1.46925509,1.467862157,1.230017447,1.028508857,-0.119872038,-0.032027411,-0.051188805,-0.366450379,1.069704465,0.740570561,0.614343744,0.506660063,0.27885837,0.155697248,-9999.0,-9999.0,0.834374541,1.081261161,1.116823036,1.249723694,1.157059168,1.532082167,1.441571615,1.618549284,1.616670182,1.452996842,1.24029716,1.204766908,0.298976535,0.446816198,-0.057343783,-0.706124857,1.277440569,0.909796251,0.730623305,0.582983524,0.441324855,0.424819884,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
88,34.3338,-118.3971,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,MZgr,0,-69.3900986,2050.0,0,0,106,-9999.0,-9999.0,-9999.0,0.45713356,0.551942247,0.499710384,0.109472399,0.292657704,0.61519027,0.522109494,0.777535669,0.729666688,0.702081293,0.60981632,0.373687406,0.235247749,0.329884358,-0.198157287,0.476133739,0.580831019,-0.047735897,0.164838279,0.404183395,0.147399844,-9999.0,-9999.0,-9999.0,0.618369519,0.753094865,0.666795439,0.273906457,0.465680461,0.837331049,0.779368166,1.064188815,0.898771449,0.872010493,0.909574218,0.725511899,0.654684764,0.364636562,-0.464644871,0.74850089,0.817311217,0.072972768,0.230587884,0.500396299,0.386569451,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Mesozoic rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - MZgr,1,121
89,33.37,-117.56,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,water,0,-9999.0,442.88,0,0,110,-9999.0,-9999.0,-9999.0,0.798947907,0.902926261,1.124964764,1.429488676,1.281286866,1.083291172,1.320704815,0.897429186,1.215865317,0.660702471,0.888345637,0.589784165,0.395391809,0.166708066,0.316507435,0.704034666,0.935248982,0.745669132,0.818977503,0.604705884,0.616623497,-9999.0,-9999.0,-9999.0,0.63400065,0.819578136,1.081153313,1.434636935,1.278796691,1.162275604,1.375777291,0.992216454,1.17535599,0.615997575,0.925492688,0.764719675,0.653717535,0.047992342,-0.184046806,0.746645126,0.889666853,0.685312091,0.666099979,0.451494637,0.656748101,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Other materials,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - water,1,134
94,34.155,-117.675,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,0,-80.4944992,401.377,3,0,101,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.302411491,0.374056953,0.567962391,0.623374352,0.402730543,0.318315243,0.626253156,0.784652078,0.961806693,0.491108019,-0.023624665,-0.202561253,1.056560493,1.098378444,0.967203312,1.008280446,0.495285685,0.829246241,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.347828232,0.472346165,0.729351285,0.826874546,0.69507854,0.4759525,0.765686488,1.037047983,1.286250693,0.860366788,-0.063919151,-0.577207345,1.287583367,1.290329269,1.118842025,1.08881959,0.605802693,1.019263504,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
95,34.02,-118.053,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,1,-67.1057968,298.68,1,1,101,-9999.0,1.062046086,1.419079842,1.683592528,1.679900235,1.438590106,1.802915502,1.240374051,1.239205298,0.928642599,0.83784455,0.932635801,1.373820909,1.177984306,0.555752716,0.067043488,-0.40507351,-9999.0,0.839058573,0.790590945,0.981506553,1.146680279,0.925646128,0.895396222,-9999.0,0.929571963,1.308414185,1.488716659,1.546216654,1.305440401,1.690394746,1.201894594,1.282111422,1.044746527,0.985046684,0.927774111,1.373820532,1.338837409,0.931156008,0.516167947,-0.365211721,-9999.0,1.022078578,0.925356619,1.088930681,1.170982071,1.012249682,1.089917163,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
96,34.02,-118.053,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,1,-67.1057968,298.68,1,1,101,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.993671297,1.527697089,1.438621388,0.577228196,0.528959823,0.651301113,0.827745883,0.313127833,0.491665068,0.249493733,0.187412944,1.029085653,0.834410888,0.521083757,0.665715239,0.258463964,0.542693457,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.021135726,1.601273007,1.535822339,0.768845203,0.563284317,0.7212987,1.052001576,0.765838242,0.967448784,0.268306581,-0.191683883,1.263880944,1.010666989,0.710099596,0.787416149,0.458146427,0.896195291,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
97,34.02,-118.053,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,1,-67.1057968,298.68,1,1,101,1.181176346,1.499944842,1.796865533,1.942879352,2.059221564,1.885819659,1.960285266,2.435294847,1.858339181,1.905892766,1.381474668,1.32952274,1.523976723,1.464911896,0.646910572,0.571616719,-9999.0,-9999.0,1.267719411,1.304823772,0.945398303,0.917815065,0.791049818,0.758420424,1.05264601,1.24211362,1.477273526,1.672377858,1.777712264,1.749365465,1.846211344,2.224058388,1.886898257,1.970744798,1.499414875,1.295899805,1.520361919,1.604509524,1.010824216,1.033454555,-9999.0,-9999.0,1.421179235,1.406273481,1.026200875,0.958478467,0.896203648,0.991727583,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
98,34.36,-117.63,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,0,-92.6108017,486.0,0,0,101,-9999.0,-9999.0,-9999.0,-9999.0,0.508338246,0.314448188,0.228550668,-0.042175138,0.135631213,0.683735932,0.949246364,0.924062681,0.864202742,1.1767754,0.638610537,0.326597669,0.293664499,0.299537049,0.871149488,0.770579257,0.686685257,0.597405521,0.528848247,0.487665102,-9999.0,-9999.0,-9999.0,-9999.0,0.577521581,0.335927453,0.329567,0.119519922,0.360019864,0.913968966,1.192373515,1.043364691,0.973247924,1.412351843,0.973544211,0.720722236,0.22978178,-0.088009729,1.120094149,0.969789325,0.820645544,0.682427951,0.650642184,0.714998959,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
99,32.7193,-117.1632,conterminousUS,PACIFIC MOUNTAIN SYSTEM,LOWER CALIFORNIAN,-9999,Qao,1,-23.3239002,278.0,0,1,54,-9999.0,1.461874744,1.284748394,1.454438475,1.06983249,1.067549788,1.021383521,1.095983354,1.570919735,1.124562562,0.898437497,1.069649379,1.168078418,1.156963973,0.470171213,0.303861508,0.181088544,0.171231262,0.706102505,0.565866631,0.500850712,0.60531707,0.663129002,0.308557516,-9999.0,0.826958649,0.906318013,0.92907775,0.790858574,0.672085562,0.773566196,0.771440938,1.391545314,0.992358294,0.848400762,0.849283139,0.780428785,0.973681593,0.752508142,0.65425762,0.176637493,-0.004638547,0.422736392,0.348136556,0.331897388,0.368302234,0.557866642,0.375647369,PACIFIC MOUNTAIN SYSTEM-LOWER CALIFORNIAN-UnknownSection,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-LOWER CALIFORNIAN-UnknownSection - Qao,1,69
102,32.7806,-115.568,conterminousUS,INTERMONTANE PLATEAUS,BASIN AND RANGE,SALTON TROUGH,Qa,3,-44.6222,202.85,0,3,13,-9999.0,-9999.0,1.414143829,2.17695049,1.937207175,2.198129449,2.220330742,2.356356611,1.828689288,1.795547597,1.698211802,1.293826581,1.447170823,1.483866446,0.236419698,0.242359982,0.199799976,0.165798122,1.402819142,1.239316853,1.020860514,1.07232538,0.621709697,0.676305577,-9999.0,-9999.0,1.520865722,2.160746865,1.996104992,2.21342121,2.270308357,2.387016773,1.942692155,1.905264719,1.854447098,1.288550827,1.445043305,1.591175761,0.622419545,0.730873323,0.336037212,-0.057619837,1.525196853,1.313055451,1.095075581,1.078662123,0.682142212,0.911820744,INTERMONTANE PLATEAUS-BASIN AND RANGE-SALTON TROUGH,"Quaternary units, undifferentiated",INTERMONTANE PLATEAUS-BASIN AND RANGE-SALTON TROUGH - Qa,1,19
103,33.4894,-117.671,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,Qa,0,-22.8950005,347.47,3,0,101,-9999.0,-9999.0,-9999.0,-9999.0,1.515243829,1.520380521,1.437589352,1.295271184,1.381776538,1.920659405,1.778415601,1.673373003,1.421174223,1.391256778,0.57094702,0.174447486,0.092501674,0.328096191,1.052466019,1.254156227,0.903557867,1.071227851,0.761807077,0.999308681,-9999.0,-9999.0,-9999.0,-9999.0,1.341764918,1.321173153,1.335886385,1.258232679,1.426674175,1.976188867,1.905544326,1.67177003,1.460827515,1.561570557,0.888739221,0.527881666,0.051645198,-0.055988813,1.230078166,1.399885055,0.988302201,1.054696533,0.834723769,1.193429603,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,"Quaternary units, undifferentiated",PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - Qa,1,124
105,34.21,-117.33,conterminousUS,PACIFIC MOUNTAIN SYSTEM,PACIFIC BORDER,LOS ANGELES RANGES,pC,1,-109.5670013,691.369,3,1,109,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.62344244,0.604389833,0.800592397,0.432352901,0.077129622,0.238453186,0.266535871,0.274791491,0.448793746,0.11280112,0.394969549,-9999.0,0.143460605,0.185406254,0.767722726,0.788005737,0.943484579,0.043641538,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.775920162,0.792993417,1.087316272,0.684411967,0.409461462,0.434921537,0.503856272,0.608977016,0.891235276,0.526316322,0.371095606,-9999.0,0.495736371,0.504104445,1.080499025,1.050683799,1.185611049,0.37177461,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES,Undifferentiated Precambrian rocks,PACIFIC MOUNTAIN SYSTEM-PACIFIC BORDER-LOS ANGELES RANGES - pC,1,132
