freq,intercept,coeff_M,slope_Vs30_low,slope_Vs30_mid,slope_Vs30_high,r_squared
0.7585775750291838,-2.759813538241665,0.7717124560412728,1.4932296295302503,1.4103447051427072,0.355843225320996,0.8474085093550501
0.7762471166286917,-2.745350213473815,0.7578383646988602,1.4934610065039393,1.4115725285094745,0.3561837040249237,0.8456087612751213
0.7943282347242815,-2.7296347689182263,0.7441072538980165,1.4936934452505686,1.4128086729541562,0.35652547932420275,0.8438180293307138
0.8128305161640993,-2.713203238959915,0.7305217796665394,1.493926946644712,1.4140532872579037,0.3568684679011991,0.8420370807609674
0.8317637711026711,-2.6969442144824796,0.7170847262005233,1.494161517857182,1.4153065032048064,0.3572126293327438,0.840266314128141
0.8511380382023765,-2.6820086406557735,0.7038006223451522,1.4943971627421915,1.4165682094275904,0.3575580866724515,0.8385048513678969
0.8709635899560807,-2.668971007735796,0.6906719027181248,1.4946338962783745,1.4178385239453934,0.3579048561261581,0.8367526088878974
0.8912509381337457,-2.6568579202374014,0.6777004048136832,1.4948717434195986,1.419117619672076,0.35825296816233954,0.8350093868965044
0.9120108393559097,-2.643595622577577,0.664889416447114,1.4951107014067806,1.4204055215377698,0.3586024124488036,0.8332751463590432
0.933254300796991,-2.6277830477954924,0.6522429566181324,1.4953507478545236,1.4217021833841117,0.3589531217744325,0.8315501411359555
0.954992586021436,-2.6098077598277625,0.6397620516130701,1.4955919045856294,1.4230079414479757,0.3593049738644444,0.8298350832222448
0.9772372209558108,-2.590753435262246,0.6274503110395265,1.4958341781485671,1.4243226499986301,0.3596581473865146,0.8281284886995103
1.0,-2.570974384098025,0.6153104334039381,1.4960775676265166,1.425646344569354,0.3600126344701395,0.8264301448549703
1.023292992280754,-2.551631603251985,0.6033455879905707,1.4963220595537419,1.4269789923913445,0.3603684089498529,0.8247398965750243
1.0471285480508996,-2.535660274288576,0.5915574566379523,1.4965676678022206,1.428320709807642,0.36072548438171653,0.8230573761789659
1.0715193052376064,-2.525008139772651,0.5799456033760636,1.4968144497820859,1.429671853267539,0.3610839369074779,0.8213819112114109
1.096478196143185,-2.517398410614651,0.5685153830503188,1.4970623348761534,1.4310322752496927,0.36144347604771737,0.8197148276396706
1.1220184543019636,-2.5079401420749265,0.5572658392593526,1.497311396111427,1.432402237851074,0.3618043590554486,0.8180542917318068
1.1481536214968828,-2.493820068875271,0.5461985684023254,1.4975616425314875,1.433781809816737,0.36216661437526504,0.8163998080693685
1.1748975549395295,-2.4765213741935197,0.5353177164540893,1.4978130200440596,1.4351707368173956,0.36253015613516765,0.8147514521698744
1.2022644346174132,-2.461242595597147,0.524625263352814,1.4980655176592665,1.4365690007152778,0.36289496125924897,0.8131090237609568
1.2302687708123818,-2.453222592216781,0.5141191895857629,1.4983192171849051,1.4379770992376568,0.36326114000938653,0.8114717511647752
1.2589254117941675,-2.4522058713084762,0.5038033419763485,1.49857406835471,1.4393949188478372,0.36362848380754254,0.8098404699866345
1.2882495516931345,-2.4511707400521976,0.4936778724306936,1.4988300960573695,1.4408225815092144,0.3639970768171454,0.8082144959489113
1.3182567385564077,-2.442556115113936,0.483739813334196,1.4990873985950934,1.4422606121698807,0.3643671255868485,0.8065926682970044
1.348962882591654,-2.4255480099805147,0.4739938170799493,1.4993458802678896,1.4437085242106338,0.3647384835850538,0.8049755267167468
1.3803842646028852,-2.408596356408533,0.4644435173060981,1.4996054589446515,1.4451659019299865,0.36511102506586957,0.8033635602129091
1.4125375446227548,-2.402505092369418,0.45508464118717823,1.4998662624803614,1.4466335090758937,0.3654849251222549,0.8017560161015411
